p,condition,task,ISIadj,trialNum,ISI,corrAns,targetIndex,shiftDirection,response,correct,nReversal,frameDurMS
3563,exp,IORcontrol,0.23333333,14,0.15,4,0,1,4,1,0,0.08333333
3563,exp,IORcontrol,0.18333333,15,0.1,7,0,0,7,1,0,0.08333333
3563,exp,IORcontrol,0.13333333,16,0.05,7,0,1,7,1,0,0.08333333
3563,exp,IORcontrol,0.13333333,17,0.05,2,0,1,2,1,0,0.08333333
3563,exp,IORcontrol,0.13333333,18,0.05,0,0,1,0,1,0,0.08333333
3563,exp,IORcontrol,0.13333333,19,0.05,3,0,1,3,1,0,0.08333333
3563,exp,IORcontrol,0.13333333,20,0.05,8,0,1,9,0,7,0.08333333
3563,exp,IORcontrol,0.18333333,21,0.1,2,0,0,2,1,8,0.08333333
3563,exp,IORcontrol,0.58333333,1,0.5,1,1,1,1,1,0,0.08333333
3563,exp,IORcontrol,0.53333333,2,0.45,8,1,0,8,1,0,0.08333333
3563,exp,IORcontrol,0.48333333,3,0.4,2,1,1,2,1,0,0.08333333
3563,exp,IORcontrol,0.43333333,4,0.35,6,1,0,6,1,0,0.08333333
3563,exp,IORcontrol,0.38333333,5,0.3,1,1,0,1,1,0,0.08333333
3563,exp,IORcontrol,0.33333333,6,0.25,6,1,1,6,1,0,0.08333333
3563,exp,IORcontrol,0.28333333,7,0.2,1,1,1,1,1,0,0.08333333
3563,exp,IORcontrol,0.23333333,8,0.15,4,1,1,4,1,0,0.08333333
3563,exp,IORcontrol,0.18333333,9,0.1,3,1,1,3,1,0,0.08333333
3563,exp,IORcontrol,0.13333333,10,0.05,3,1,0,5,0,1,0.08333333
3563,exp,IORcontrol,0.18333333,11,0.1,0,1,0,9,0,0,0.08333333
3563,exp,IORcontrol,0.23333333,12,0.15,7,1,1,7,1,2,0.08333333
3563,exp,IORcontrol,0.18333333,13,0.1,3,1,0,3,1,0,0.08333333
3563,exp,IORcontrol,0.13333333,14,0.05,9,1,0,9,1,0,0.08333333
3563,exp,IORcontrol,0.13333333,15,0.05,2,1,0,9,0,3,0.08333333
3563,exp,IORcontrol,0.18333333,16,0.1,7,1,0,9,0,0,0.08333333
3563,exp,IORcontrol,0.23333333,17,0.15,6,1,1,9,0,0,0.08333333
3563,exp,IORcontrol,0.28333333,18,0.2,2,1,1,0,0,0,0.08333333
3563,exp,IORcontrol,0.33333333,19,0.25,5,1,1,5,1,4,0.08333333
3563,exp,IORcontrol,0.28333333,20,0.2,5,1,1,5,1,0,0.08333333
3563,exp,IORcontrol,0.23333333,21,0.15,4,1,0,7,0,5,0.08333333
3563,exp,IORcontrol,0.28333333,22,0.2,3,1,0,3,1,6,0.08333333
3563,exp,IORcontrol,0.23333333,23,0.15,4,1,0,4,1,0,0.08333333
3563,exp,IORcontrol,0.18333333,24,0.1,5,1,1,5,1,0,0.08333333
3563,exp,IORcontrol,0.13333333,25,0.05,3,1,1,5,0,7,0.08333333
3563,exp,IORcontrol,0.18333333,26,0.1,5,1,0,7,0,0,0.08333333
3563,exp,IORcontrol,0.23333333,27,0.15,2,1,0,2,1,8,0.08333333
3563,exp,IORcontrol,0.58333333,1,0.5,9,2,0,9,1,0,0.08333333
3563,exp,IORcontrol,0.53333333,2,0.45,0,2,0,0,1,0,0.08333333
3563,exp,IORcontrol,0.48333333,3,0.4,6,2,0,6,1,0,0.08333333
3563,exp,IORcontrol,0.43333333,4,0.35,0,2,1,0,1,0,0.08333333
3563,exp,IORcontrol,0.38333333,5,0.3,0,2,1,9,0,1,0.08333333
3563,exp,IORcontrol,0.43333333,6,0.35,8,2,0,8,1,2,0.08333333
3563,exp,IORcontrol,0.38333333,7,0.3,1,2,1,1,1,0,0.08333333
3563,exp,IORcontrol,0.33333333,8,0.25,4,2,1,9,0,3,0.08333333
3563,exp,IORcontrol,0.38333333,9,0.3,8,2,0,9,0,0,0.08333333
3563,exp,IORcontrol,0.43333333,10,0.35,1,2,0,3,0,0,0.08333333
3563,exp,IORcontrol,0.48333333,11,0.4,8,2,1,8,1,4,0.08333333
3563,exp,IORcontrol,0.43333333,12,0.35,4,2,1,4,1,0,0.08333333
3563,exp,IORcontrol,0.38333333,13,0.3,8,2,1,5,0,5,0.08333333
3563,exp,IORcontrol,0.43333333,14,0.35,5,2,0,5,1,6,0.08333333
3563,exp,IORcontrol,0.38333333,15,0.3,3,2,0,5,0,7,0.08333333
3563,exp,IORcontrol,0.43333333,16,0.35,9,2,0,9,1,8,0.08333333
3563,exp,IORcontrol,0.58333333,1,0.5,6,3,0,6,1,0,0.08333333
3563,exp,IORcontrol,0.53333333,2,0.45,0,3,0,0,1,0,0.08333333
3563,exp,IORcontrol,0.48333333,3,0.4,0,3,1,0,1,0,0.08333333
3563,exp,IORcontrol,0.43333333,4,0.35,2,3,1,0,0,1,0.08333333
3563,exp,IORcontrol,0.48333333,5,0.4,4,3,0,4,1,2,0.08333333
3563,exp,IORcontrol,0.43333333,6,0.35,9,3,1,9,1,0,0.08333333
3563,exp,IORcontrol,0.38333333,7,0.3,0,3,1,5,0,3,0.08333333
3563,exp,IORcontrol,0.43333333,8,0.35,7,3,1,7,1,4,0.08333333
3563,exp,IORcontrol,0.38333333,9,0.3,5,3,0,3,0,5,0.08333333
3563,exp,IORcontrol,0.43333333,10,0.35,2,3,1,7,0,0,0.08333333
3563,exp,IORcontrol,0.48333333,11,0.4,8,3,0,8,1,6,0.08333333
3563,exp,IORcontrol,0.43333333,12,0.35,5,3,1,5,1,0,0.08333333
3563,exp,IORcontrol,0.38333333,13,0.3,0,3,1,1,0,7,0.08333333
3563,exp,IORcontrol,0.43333333,14,0.35,8,3,0,9,0,0,0.08333333
3563,exp,IORcontrol,0.48333333,15,0.4,0,3,1,0,1,8,0.08333333
3563,exp,IORcontrol,0.58333333,1,0.5,4,7,1,4,1,0,0.08333333
3563,exp,IORcontrol,0.53333333,2,0.45,1,7,1,1,1,0,0.08333333
3563,exp,IORcontrol,0.48333333,3,0.4,5,7,0,5,1,0,0.08333333
3563,exp,IORcontrol,0.43333333,4,0.35,1,7,0,1,1,0,0.08333333
3563,exp,IORcontrol,0.38333333,5,0.3,0,7,1,2,0,1,0.08333333
3563,exp,IORcontrol,0.43333333,6,0.35,9,7,0,9,1,2,0.08333333
3563,exp,IORcontrol,0.38333333,7,0.3,2,7,0,2,1,0,0.08333333
3563,exp,IORcontrol,0.33333333,8,0.25,0,7,0,0,1,0,0.08333333
3563,exp,IORcontrol,0.28333333,9,0.2,1,7,0,1,1,0,0.08333333
3563,exp,IORcontrol,0.23333333,10,0.15,7,7,0,5,0,3,0.08333333
3563,exp,IORcontrol,0.28333333,11,0.2,2,7,1,7,0,0,0.08333333
3563,exp,IORcontrol,0.33333333,12,0.25,5,7,0,9,0,0,0.08333333
3563,exp,IORcontrol,0.38333333,13,0.3,4,7,1,9,0,0,0.08333333
3563,exp,IORcontrol,0.43333333,14,0.35,5,7,0,5,1,4,0.08333333
3563,exp,IORcontrol,0.38333333,15,0.3,6,7,0,9,0,5,0.08333333
3563,exp,IORcontrol,0.43333333,16,0.35,6,7,1,7,0,0,0.08333333
3563,exp,IORcontrol,0.48333333,17,0.4,4,7,1,4,1,6,0.08333333
3563,exp,IORcontrol,0.43333333,18,0.35,4,7,0,4,1,0,0.08333333
3563,exp,IORcontrol,0.38333333,19,0.3,6,7,0,4,0,7,0.08333333
3563,exp,IORcontrol,0.43333333,20,0.35,5,7,0,3,0,0,0.08333333
3563,exp,IORcontrol,0.48333333,21,0.4,9,7,1,9,1,8,0.08333333
3563,exp,IORcontrol,0.58333333,1,0.5,0,8,1,0,1,0,0.08333333
3563,exp,IORcontrol,0.53333333,2,0.45,5,8,1,5,1,0,0.08333333
3563,exp,IORcontrol,0.48333333,3,0.4,0,8,1,0,1,0,0.08333333
3563,exp,IORcontrol,0.43333333,4,0.35,5,8,1,5,1,0,0.08333333
3563,exp,IORcontrol,0.38333333,5,0.3,6,8,0,8,0,1,0.08333333
3563,exp,IORcontrol,0.43333333,6,0.35,7,8,0,2,0,0,0.08333333
3563,exp,IORcontrol,0.48333333,7,0.4,4,8,0,4,1,2,0.08333333
3563,exp,IORcontrol,0.43333333,8,0.35,5,8,1,0,0,3,0.08333333
3563,exp,IORcontrol,0.48333333,9,0.4,5,8,1,5,1,4,0.08333333
3563,exp,IORcontrol,0.43333333,10,0.35,0,8,0,0,1,0,0.08333333
3563,exp,IORcontrol,0.38333333,11,0.3,4,8,1,2,0,5,0.08333333
3563,exp,IORcontrol,0.43333333,12,0.35,9,8,1,8,0,0,0.08333333
3563,exp,IORcontrol,0.48333333,13,0.4,6,8,1,5,0,0,0.08333333
3563,exp,IORcontrol,0.53333333,14,0.45,0,8,1,0,1,6,0.08333333
3563,exp,IORcontrol,0.48333333,15,0.4,8,8,0,7,0,7,0.08333333
3563,exp,IORcontrol,0.53333333,16,0.45,5,8,1,5,1,8,0.08333333
3563,exp,IORcontrol,0.58333333,1,0.5,9,9,1,9,1,0,0.08333333
3563,exp,IORcontrol,0.53333333,2,0.45,2,9,1,4,0,1,0.08333333
3563,exp,IORcontrol,0.58333333,3,0.5,1,9,0,1,1,2,0.08333333
3563,exp,IORcontrol,0.53333333,4,0.45,4,9,0,4,1,0,0.08333333
3563,exp,IORcontrol,0.48333333,5,0.4,9,9,1,9,1,0,0.08333333
3563,exp,IORcontrol,0.43333333,6,0.35,9,9,1,4,0,3,0.08333333
3563,exp,IORcontrol,0.48333333,7,0.4,5,9,1,5,1,4,0.08333333
3563,exp,IORcontrol,0.43333333,8,0.35,2,9,1,8,0,5,0.08333333
3563,exp,IORcontrol,0.48333333,9,0.4,5,9,0,5,1,6,0.08333333
3563,exp,IORcontrol,0.43333333,10,0.35,9,9,1,0,0,7,0.08333333
3563,exp,IORcontrol,0.48333333,11,0.4,4,9,1,6,0,0,0.08333333
3563,exp,IORcontrol,0.53333333,12,0.45,9,9,1,9,1,8,0.08333333
3563,exp,IORcontrol,0.58333333,1,0.5,4,99,0,4,1,0,0.08333333
3563,exp,IORcontrol,0.53333333,2,0.45,2,99,0,2,1,0,0.08333333
3563,exp,IORcontrol,0.48333333,3,0.4,3,99,1,5,0,1,0.08333333
3563,exp,IORcontrol,0.53333333,4,0.45,7,99,1,5,0,0,0.08333333
3563,exp,IORcontrol,0.58333333,5,0.5,0,99,0,0,1,2,0.08333333
3563,exp,IORcontrol,0.53333333,6,0.45,6,99,0,6,1,0,0.08333333
3563,exp,IORcontrol,0.48333333,7,0.4,1,99,0,1,1,0,0.08333333
3563,exp,IORcontrol,0.43333333,8,0.35,7,99,0,9,0,3,0.08333333
3563,exp,IORcontrol,0.48333333,9,0.4,7,99,1,5,0,0,0.08333333
3563,exp,IORcontrol,0.53333333,10,0.45,2,99,1,2,1,4,0.08333333
3563,exp,IORcontrol,0.48333333,11,0.4,0,99,0,0,1,0,0.08333333
3563,exp,IORcontrol,0.43333333,12,0.35,0,99,0,0,1,0,0.08333333
3563,exp,IORcontrol,0.38333333,13,0.3,9,99,1,3,0,5,0.08333333
3563,exp,IORcontrol,0.43333333,14,0.35,3,99,1,5,0,0,0.08333333
3563,exp,IORcontrol,0.48333333,15,0.4,5,99,1,7,0,0,0.08333333
3563,exp,IORcontrol,0.53333333,16,0.45,9,99,1,6,0,0,0.08333333
3563,exp,IORcontrol,0.58333333,17,0.5,5,99,0,5,1,6,0.08333333
3563,exp,IORcontrol,0.53333333,18,0.45,2,99,1,2,1,0,0.08333333
3563,exp,IORcontrol,0.48333333,19,0.4,2,99,1,4,0,7,0.08333333
3563,exp,IORcontrol,0.53333333,20,0.45,2,99,1,2,1,8,0.08333333
3505,exp,IORcontrol,0.6,1,0.5,7,0,1,7,1,0,0.1
3505,exp,IORcontrol,0.55,2,0.45,0,0,1,0,1,0,0.1
3505,exp,IORcontrol,0.5,3,0.4,7,0,1,7,1,0,0.1
3505,exp,IORcontrol,0.45,4,0.35,2,0,0,2,1,0,0.1
3505,exp,IORcontrol,0.4,5,0.3,5,0,1,5,1,0,0.1
3505,exp,IORcontrol,0.35,6,0.25,7,0,1,7,1,0,0.1
3505,exp,IORcontrol,0.3,7,0.2,3,0,1,3,1,0,0.1
3505,exp,IORcontrol,0.25,8,0.15,1,0,1,1,1,0,0.1
3505,exp,IORcontrol,0.2,9,0.1,0,0,1,0,1,0,0.1
3505,exp,IORcontrol,0.15,10,0.05,0,0,0,2,0,1,0.1
3505,exp,IORcontrol,0.2,11,0.1,2,0,1,2,1,2,0.1
3505,exp,IORcontrol,0.15,12,0.05,4,0,0,4,1,0,0.1
3505,exp,IORcontrol,0.15,13,0.05,0,0,1,0,1,0,0.1
3505,exp,IORcontrol,0.15,14,0.05,0,0,1,0,1,0,0.1
3505,exp,IORcontrol,0.15,15,0.05,3,0,1,3,1,0,0.1
3505,exp,IORcontrol,0.15,16,0.05,8,0,0,6,0,3,0.1
3505,exp,IORcontrol,0.2,17,0.1,1,0,1,1,1,4,0.1
3505,exp,IORcontrol,0.15,18,0.05,0,0,0,0,1,0,0.1
3505,exp,IORcontrol,0.15,19,0.05,1,0,0,1,1,0,0.1
3505,exp,IORcontrol,0.15,20,0.05,3,0,0,3,1,5,0.1
3505,exp,IORcontrol,0.15,21,0.05,9,0,1,9,1,6,0.1
3505,exp,IORcontrol,0.15,22,0.05,1,0,1,1,1,7,0.1
3505,exp,IORcontrol,0.15,23,0.05,6,0,0,6,1,8,0.1
3505,exp,IORcontrol,0.6,1,0.5,5,1,0,3,0,0,0.1
3505,exp,IORcontrol,0.65,2,0.55,4,1,1,4,1,1,0.1
3505,exp,IORcontrol,0.6,3,0.5,1,1,0,0,0,2,0.1
3505,exp,IORcontrol,0.65,4,0.55,4,1,1,4,1,3,0.1
3505,exp,IORcontrol,0.6,5,0.5,6,1,0,6,1,0,0.1
3505,exp,IORcontrol,0.55,6,0.45,6,1,0,6,1,0,0.1
3505,exp,IORcontrol,0.5,7,0.4,8,1,1,2,0,4,0.1
3505,exp,IORcontrol,0.55,8,0.45,7,1,0,7,1,5,0.1
3505,exp,IORcontrol,0.5,9,0.4,0,1,0,0,1,0,0.1
3505,exp,IORcontrol,0.45,10,0.35,2,1,1,2,1,0,0.1
3505,exp,IORcontrol,0.4,11,0.3,3,1,1,3,1,0,0.1
3505,exp,IORcontrol,0.35,12,0.25,4,1,1,4,1,0,0.1
3505,exp,IORcontrol,0.3,13,0.2,4,1,1,7,0,6,0.1
3505,exp,IORcontrol,0.35,14,0.25,8,1,0,8,1,7,0.1
3505,exp,IORcontrol,0.3,15,0.2,5,1,1,5,1,0,0.1
3505,exp,IORcontrol,0.25,16,0.15,6,1,1,6,1,0,0.1
3505,exp,IORcontrol,0.2,17,0.1,8,1,0,8,1,0,0.1
3505,exp,IORcontrol,0.15,18,0.05,9,1,1,9,1,0,0.1
3505,exp,IORcontrol,0.15,19,0.05,1,1,0,4,0,8,0.1
3505,exp,IORcontrol,0.6,1,0.5,3,2,0,3,1,0,0.1
3505,exp,IORcontrol,0.55,2,0.45,8,2,1,8,1,0,0.1
3505,exp,IORcontrol,0.5,3,0.4,6,2,1,6,1,0,0.1
3505,exp,IORcontrol,0.45,4,0.35,8,2,0,8,1,0,0.1
3505,exp,IORcontrol,0.4,5,0.3,6,2,1,3,0,1,0.1
3505,exp,IORcontrol,0.45,6,0.35,9,2,1,9,1,2,0.1
3505,exp,IORcontrol,0.4,7,0.3,8,2,0,9,0,3,0.1
3505,exp,IORcontrol,0.45,8,0.35,6,2,1,6,1,4,0.1
3505,exp,IORcontrol,0.4,9,0.3,8,2,0,8,1,0,0.1
3505,exp,IORcontrol,0.35,10,0.25,6,2,0,8,0,5,0.1
3505,exp,IORcontrol,0.4,11,0.3,4,2,0,4,1,6,0.1
3505,exp,IORcontrol,0.35,12,0.25,4,2,0,4,1,0,0.1
3505,exp,IORcontrol,0.3,13,0.2,1,2,0,6,0,7,0.1
3505,exp,IORcontrol,0.35,14,0.25,9,2,1,9,1,8,0.1
3505,exp,IORcontrol,0.6,1,0.5,9,3,1,9,1,0,0.1
3505,exp,IORcontrol,0.55,2,0.45,1,3,1,1,1,0,0.1
3505,exp,IORcontrol,0.5,3,0.4,6,3,1,6,1,0,0.1
3505,exp,IORcontrol,0.45,4,0.35,6,3,1,3,0,1,0.1
3505,exp,IORcontrol,0.5,5,0.4,1,3,1,1,1,2,0.1
3505,exp,IORcontrol,0.45,6,0.35,4,3,1,4,1,0,0.1
3505,exp,IORcontrol,0.4,7,0.3,2,3,0,2,1,0,0.1
3505,exp,IORcontrol,0.35,8,0.25,1,3,1,8,0,3,0.1
3505,exp,IORcontrol,0.4,9,0.3,1,3,0,7,0,0,0.1
3505,exp,IORcontrol,0.45,10,0.35,6,3,1,6,1,4,0.1
3505,exp,IORcontrol,0.4,11,0.3,2,3,1,0,0,5,0.1
3505,exp,IORcontrol,0.45,12,0.35,8,3,0,8,1,6,0.1
3505,exp,IORcontrol,0.4,13,0.3,3,3,1,5,0,7,0.1
3505,exp,IORcontrol,0.45,14,0.35,9,3,1,9,1,8,0.1
3505,exp,IORcontrol,0.6,1,0.5,0,7,1,0,1,0,0.1
3505,exp,IORcontrol,0.55,2,0.45,2,7,0,4,0,1,0.1
3505,exp,IORcontrol,0.6,3,0.5,0,7,1,0,1,2,0.1
3505,exp,IORcontrol,0.55,4,0.45,7,7,0,9,0,3,0.1
3505,exp,IORcontrol,0.6,5,0.5,8,7,0,8,1,4,0.1
3505,exp,IORcontrol,0.55,6,0.45,4,7,1,4,1,0,0.1
3505,exp,IORcontrol,0.5,7,0.4,4,7,0,6,0,5,0.1
3505,exp,IORcontrol,0.55,8,0.45,4,7,1,4,1,6,0.1
3505,exp,IORcontrol,0.5,9,0.4,0,7,0,0,1,0,0.1
3505,exp,IORcontrol,0.45,10,0.35,6,7,1,8,0,7,0.1
3505,exp,IORcontrol,0.5,11,0.4,3,7,0,3,1,8,0.1
3505,exp,IORcontrol,0.6,1,0.5,8,8,1,0,0,0,0.1
3505,exp,IORcontrol,0.65,2,0.55,8,8,1,8,1,1,0.1
3505,exp,IORcontrol,0.6,3,0.5,1,8,0,1,1,0,0.1
3505,exp,IORcontrol,0.55,4,0.45,2,8,0,6,0,2,0.1
3505,exp,IORcontrol,0.6,5,0.5,7,8,0,7,1,3,0.1
3505,exp,IORcontrol,0.55,6,0.45,6,8,0,6,1,0,0.1
3505,exp,IORcontrol,0.5,7,0.4,3,8,1,8,0,4,0.1
3505,exp,IORcontrol,0.55,8,0.45,3,8,1,3,1,5,0.1
3505,exp,IORcontrol,0.5,9,0.4,6,8,1,6,1,0,0.1
3505,exp,IORcontrol,0.45,10,0.35,8,8,0,8,1,0,0.1
3505,exp,IORcontrol,0.4,11,0.3,1,8,1,4,0,6,0.1
3505,exp,IORcontrol,0.45,12,0.35,5,8,0,5,1,7,0.1
3505,exp,IORcontrol,0.4,13,0.3,7,8,0,5,0,8,0.1
3505,exp,IORcontrol,0.6,1,0.5,0,9,1,0,1,0,0.1
3505,exp,IORcontrol,0.55,2,0.45,5,9,0,5,1,0,0.1
3505,exp,IORcontrol,0.5,3,0.4,6,9,1,6,1,0,0.1
3505,exp,IORcontrol,0.45,4,0.35,7,9,1,7,1,0,0.1
3505,exp,IORcontrol,0.4,5,0.3,9,9,1,7,0,1,0.1
3505,exp,IORcontrol,0.45,6,0.35,0,9,1,2,0,0,0.1
3505,exp,IORcontrol,0.5,7,0.4,1,9,1,0,0,0,0.1
3505,exp,IORcontrol,0.55,8,0.45,6,9,1,6,1,2,0.1
3505,exp,IORcontrol,0.5,9,0.4,3,9,1,3,1,0,0.1
3505,exp,IORcontrol,0.45,10,0.35,2,9,1,2,1,0,0.1
3505,exp,IORcontrol,0.4,11,0.3,3,9,1,0,0,3,0.1
3505,exp,IORcontrol,0.45,12,0.35,6,9,0,9,0,0,0.1
3505,exp,IORcontrol,0.5,13,0.4,2,9,0,0,0,0,0.1
3505,exp,IORcontrol,0.55,14,0.45,9,9,0,9,1,4,0.1
3505,exp,IORcontrol,0.5,15,0.4,0,9,0,0,1,0,0.1
3505,exp,IORcontrol,0.45,16,0.35,6,9,0,8,0,5,0.1
3505,exp,IORcontrol,0.5,17,0.4,3,9,1,3,1,6,0.1
3505,exp,IORcontrol,0.45,18,0.35,3,9,1,1,0,7,0.1
3505,exp,IORcontrol,0.5,19,0.4,8,9,0,8,1,8,0.1
3505,exp,IORcontrol,0.6,1,0.5,4,99,1,4,1,0,0.1
3505,exp,IORcontrol,0.55,2,0.45,4,99,0,4,1,0,0.1
3505,exp,IORcontrol,0.5,3,0.4,3,99,1,5,0,1,0.1
3505,exp,IORcontrol,0.55,4,0.45,2,99,0,2,1,2,0.1
3505,exp,IORcontrol,0.5,5,0.4,8,99,0,8,1,0,0.1
3505,exp,IORcontrol,0.45,6,0.35,4,99,0,7,0,3,0.1
3505,exp,IORcontrol,0.5,7,0.4,6,99,0,6,1,4,0.1
3505,exp,IORcontrol,0.45,8,0.35,6,99,0,7,0,5,0.1
3505,exp,IORcontrol,0.5,9,0.4,2,99,0,2,1,6,0.1
3505,exp,IORcontrol,0.45,10,0.35,3,99,0,3,1,0,0.1
3505,exp,IORcontrol,0.4,11,0.3,1,99,1,2,0,7,0.1
3505,exp,IORcontrol,0.45,12,0.35,3,99,0,3,1,8,0.1
3517,exp,IORcontrol,0.6,1,0.5,2,0,0,2,1,0,0.1
3517,exp,IORcontrol,0.55,2,0.45,1,0,0,1,1,0,0.1
3517,exp,IORcontrol,0.5,3,0.4,1,0,0,1,1,0,0.1
3517,exp,IORcontrol,0.45,4,0.35,0,0,1,0,1,0,0.1
3517,exp,IORcontrol,0.4,5,0.3,1,0,1,1,1,0,0.1
3517,exp,IORcontrol,0.35,6,0.25,1,0,1,1,1,0,0.1
3517,exp,IORcontrol,0.3,7,0.2,4,0,0,4,1,0,0.1
3517,exp,IORcontrol,0.25,8,0.15,0,0,1,1,0,1,0.1
3517,exp,IORcontrol,0.3,9,0.2,3,0,0,3,1,2,0.1
3517,exp,IORcontrol,0.25,10,0.15,7,0,0,7,1,0,0.1
3517,exp,IORcontrol,0.2,11,0.1,4,0,1,7,0,3,0.1
3517,exp,IORcontrol,0.25,12,0.15,8,0,0,8,1,4,0.1
3517,exp,IORcontrol,0.2,13,0.1,0,0,0,0,1,0,0.1
3517,exp,IORcontrol,0.15,14,0.05,0,0,1,0,1,0,0.1
3517,exp,IORcontrol,0.15,15,0.05,9,0,1,9,1,0,0.1
3517,exp,IORcontrol,0.15,16,0.05,4,0,1,4,1,0,0.1
3517,exp,IORcontrol,0.15,17,0.05,4,0,0,0,0,5,0.1
3517,exp,IORcontrol,0.2,18,0.1,3,0,1,3,1,6,0.1
3517,exp,IORcontrol,0.15,19,0.05,7,0,1, ,0,7,0.1
3517,exp,IORcontrol,0.2,20,0.1,9,0,1,9,1,8,0.1
3517,exp,IORcontrol,0.6,1,0.5,4,1,0,4,1,0,0.1
3517,exp,IORcontrol,0.55,2,0.45,5,1,1,5,1,0,0.1
3517,exp,IORcontrol,0.5,3,0.4,4,1,0,4,1,0,0.1
3517,exp,IORcontrol,0.45,4,0.35,2,1,1,2,1,0,0.1
3517,exp,IORcontrol,0.4,5,0.3,4,1,0,7,0,1,0.1
3517,exp,IORcontrol,0.45,6,0.35,3,1,0,3,1,2,0.1
3517,exp,IORcontrol,0.4,7,0.3,1,1,0,2,0,3,0.1
3517,exp,IORcontrol,0.45,8,0.35,9,1,1,9,1,4,0.1
3517,exp,IORcontrol,0.4,9,0.3,7,1,0,7,1,0,0.1
3517,exp,IORcontrol,0.35,10,0.25,0,1,0,9,0,5,0.1
3517,exp,IORcontrol,0.4,11,0.3,1,1,1,1,1,6,0.1
3517,exp,IORcontrol,0.35,12,0.25,0,1,0,0,1,0,0.1
3517,exp,IORcontrol,0.3,13,0.2,9,1,1,9,1,0,0.1
3517,exp,IORcontrol,0.25,14,0.15,3,1,1,5,0,7,0.1
3517,exp,IORcontrol,0.3,15,0.2,0,1,1,1,0,0,0.1
3517,exp,IORcontrol,0.35,16,0.25,1,1,1,1,1,8,0.1
3517,exp,IORcontrol,0.6,1,0.5,9,2,0,9,1,0,0.1
3517,exp,IORcontrol,0.55,2,0.45,3,2,1,7,0,1,0.1
3517,exp,IORcontrol,0.6,3,0.5,9,2,1,1,0,0,0.1
3517,exp,IORcontrol,0.65,4,0.55,9,2,0,9,1,2,0.1
3517,exp,IORcontrol,0.6,5,0.5,8,2,0,3,0,3,0.1
3517,exp,IORcontrol,0.65,6,0.55,3,2,0,3,1,4,0.1
3517,exp,IORcontrol,0.6,7,0.5,1,2,0,1,1,0,0.1
3517,exp,IORcontrol,0.55,8,0.45,8,2,0,8,1,0,0.1
3517,exp,IORcontrol,0.5,9,0.4,8,2,0,5,0,5,0.1
3517,exp,IORcontrol,0.55,10,0.45,7,2,1,7,1,6,0.1
3517,exp,IORcontrol,0.5,11,0.4,0,2,0,0,1,0,0.1
3517,exp,IORcontrol,0.45,12,0.35,9,2,1,9,1,0,0.1
3517,exp,IORcontrol,0.4,13,0.3,6,2,0,4,0,7,0.1
3517,exp,IORcontrol,0.45,14,0.35,0,2,1,0,1,8,0.1
3517,exp,IORcontrol,0.6,1,0.5,5,3,1,5,1,0,0.1
3517,exp,IORcontrol,0.55,2,0.45,6,3,1,6,1,0,0.1
3517,exp,IORcontrol,0.5,3,0.4,0,3,0,8,0,1,0.1
3517,exp,IORcontrol,0.55,4,0.45,0,3,1,0,1,2,0.1
3517,exp,IORcontrol,0.5,5,0.4,1,3,0,1,1,0,0.1
3517,exp,IORcontrol,0.45,6,0.35,3,3,0,3,1,0,0.1
3517,exp,IORcontrol,0.4,7,0.3,9,3,1,9,1,0,0.1
3517,exp,IORcontrol,0.35,8,0.25,5,3,1,5,1,0,0.1
3517,exp,IORcontrol,0.3,9,0.2,3,3,0,5,0,3,0.1
3517,exp,IORcontrol,0.35,10,0.25,4,3,0,1,0,0,0.1
3517,exp,IORcontrol,0.4,11,0.3,5,3,1,5,1,4,0.1
3517,exp,IORcontrol,0.35,12,0.25,2,3,1,2,1,0,0.1
3517,exp,IORcontrol,0.3,13,0.2,5,3,0, ,0,5,0.1
3517,exp,IORcontrol,0.35,14,0.25,9,3,0,4,0,0,0.1
3517,exp,IORcontrol,0.4,15,0.3,1,3,1,1,1,6,0.1
3517,exp,IORcontrol,0.35,16,0.25,1,3,1,1,1,0,0.1
3517,exp,IORcontrol,0.3,17,0.2,4,3,0,5,0,7,0.1
3517,exp,IORcontrol,0.35,18,0.25,2,3,1,2,1,8,0.1
3517,exp,IORcontrol,0.6,1,0.5,3,7,1,3,1,0,0.1
3517,exp,IORcontrol,0.55,2,0.45,5,7,1,5,1,0,0.1
3517,exp,IORcontrol,0.5,3,0.4,6,7,0,6,1,0,0.1
3517,exp,IORcontrol,0.45,4,0.35,3,7,1,3,1,0,0.1
3517,exp,IORcontrol,0.4,5,0.3,4,7,0,4,1,0,0.1
3517,exp,IORcontrol,0.35,6,0.25,1,7,0,3,0,1,0.1
3517,exp,IORcontrol,0.4,7,0.3,4,7,0,8,0,0,0.1
3517,exp,IORcontrol,0.45,8,0.35,6,7,0,7,0,0,0.1
3517,exp,IORcontrol,0.5,9,0.4,4,7,0,4,1,2,0.1
3517,exp,IORcontrol,0.45,10,0.35,3,7,1,3,1,0,0.1
3517,exp,IORcontrol,0.4,11,0.3,0,7,1,1,0,3,0.1
3517,exp,IORcontrol,0.45,12,0.35,9,7,0, y,0,0,0.1
3517,exp,IORcontrol,0.5,13,0.4,7,7,0,4,0,0,0.1
3517,exp,IORcontrol,0.55,14,0.45,8,7,0,5,0,0,0.1
3517,exp,IORcontrol,0.6,15,0.5,2,7,1,2,1,4,0.1
